player id,move from id,move from,move to,move to id,market value,transfer fee,source,target
249258,42894,Aluminium Arak FC,Gol Gohar Sirjan FC,34744,£43k,Free transfer,71,71
249246,8510,Getafe CF B,UD Logroñés,24420,-,Free transfer,157,157
249205,6078,Paykan FC,PAS Hamedan,54,£64k,?,71,71
249171,17595,Club Atlético Progreso,Canadian Soccer Club,39782,£149k,Free transfer,179,179
249169,11134,Vaasa IFK,Vaasan Palloseura,1102,£21k,Free transfer,49,49
249152,11131,Klubi-04 Helsinki,HJK Helsinki,1008,-,-,49,49
249097,2844,IFK Norrköping,FK Zeljeznicar Sarajevo,2573,£64k,Free transfer,147,24
249052,1076,Esteghlal FC,Paykan FC,6078,£85k,Free transfer,71,71
248996,19628,Mes Kerman,Saba Battery Qom,7202,£128k,?,71,71
248968,687,Molde FK,IK Start,267,£255k,?,125,125
248931,6994,Metalurh Zaporizhya,Metalist Kharkiv,6414,£510k,Free transfer,177,177
248851,42189,Naft Masjed Soleyman FC,Paykan FC,6078,£43k,Free transfer,71,71
248850,3828,Yokohama F. Marinos,Montedio Yamagata,16190,£340k,?,77,77
248803,40472,Esteghlal Khuzestan,Aluminium Arak FC,42894,£128k,Free transfer,71,71
248760,54,PAS Hamedan,Aluminium Arak FC,42894,£43k,Free transfer,71,71
248759,19628,Mes Kerman,Giti Pasand Isfahan,42186,£128k,Free transfer,71,71
248759,6078,Paykan FC,Mes Kerman,19628,£170k,?,71,71
248755,1039,Queens Park Rangers,Hamilton Academical FC,2999,-,Free transfer,189,190
248754,6075,Fajr Sepasi Shiraz,PAS Hamedan,54,£64k,?,71,71
248748,5594,Portadown FC,Dungannon Swifts,21515,-,Free transfer,192,192
248745,6076,Foolad FC,Malavan of Bandar Anzali,17499,£255k,Free transfer,71,71
248728,4630,Al-Sailiya Sport Club,Al-Rayyan Sports Club,3229,£85k,?,137,137
248725,20962,Sanat Naft FC,Esteghlal Khuzestan,40472,£170k,?,71,71
248723,18497,Academia Chisinau,FC Saxan Ceadir-Lunga,41494,£43k,Free transfer,112,112
248720,10684,Rah Ahan Yazdan FC,Paykan FC,6078,£128k,Free transfer,71,71
248707,18497,Academia Chisinau,CSF Speranta Nisporeni,45520,£43k,?,112,112
248705,2714,FC Zimbru Chisinau,CSF Speranta Nisporeni,45520,£64k,?,112,112
248705,30686,FC Milsami Orhei,FC Zimbru Chisinau,2714,£64k,Free transfer,112,112
248693,6081,Zob Ahan Esfahan,Saba Battery Qom,7202,£255k,?,71,71
248693,42192,Padideh Khorasan FC,Zob Ahan Esfahan,6081,£255k,?,71,71
248651,380,US Salernitana 1919,FC Pro Vercelli 1892,26789,£21k,Free transfer,75,75
248632,1806,IA Sud America Montevideo,Club Villa Dálmine,8356,£383k,Free transfer,179,9
248624,468,Sparta Rotterdam,Levski Sofia,156,£149k,Free transfer,122,28
248617,468,Sparta Rotterdam,RKC Waalwijk,235,£64k,Free transfer,122,122
248609,37535,Club Atlético Torque,Rampla Juniors FC,14598,£170k,Free transfer,179,179
248603,1008,HJK Helsinki,FC Honka,5411,£170k,Free transfer,49,49
248556,22161,Esteghlal Ahvaz,Paykan FC,6078,£85k,?,71,71
248556,42192,Padideh Khorasan FC,Esteghlal Ahvaz,22161,£85k,Free transfer,71,71
248507,25613,NK Podgrmec Sanski Most,NK Jedinstvo Bihac,9492,£85k,?,24,24
248422,11516,Atlético Levante UD,UE Olot,38456,-,Free transfer,157,157
248393,12469,KF Skënderbeu Korçë,KAA Gent,157,£616k,£935k,3,19
248362,4443,SK Sturm Graz II,SV Horn,10044,-,?,127,127
248307,17136,NK Krsko,FC Zbrojovka Brno,5225,£43k,?,155,172
248274,7088,Fethiyespor,Pendikspor,3209,£21k,?,174,174
248246,18122,Club Atlético Atenas de San Carlos,FC Bohemians Prag 1905,715,£276k,?,179,172
248169,37535,Club Atlético Torque,Rampla Juniors FC,14598,£149k,?,179,179
248105,37535,Club Atlético Torque,Barcelona SC Guayaquil,3523,£1.49m,£536k,179,44
248047,931,Fulham FC,Birmingham City,337,-,Free transfer,189,189
248036,20189,Cerro Largo FC,Canadian Soccer Club,39782,£234k,Free transfer,179,179
248036,10632,CA Rentistas,Cerro Largo FC,20189,£234k,Free transfer,179,179
247955,41430,CS FC Caransebes,FC Brasov,4687,£85k,Free transfer,140,140
247920,32358,FC Köniz,FC Stade Nyonnais,5507,-,Free transfer,148,148
247907,1062,Shimizu S-Pulse,Ehime FC,20682,£43k,?,77,77
247826,35060,CS Uruguay de Coronado,AD Municipal Liberia,18579,£106k,?,36,36
247767,10639,MIKA Aschtarak,FC Pyunik Erewan,10301,£128k,Free transfer,10,10
247716,3037,Calcio Padova,Pordenone Calcio,21331,£64k,?,75,75
247716,5507,FC Stade Nyonnais,Calcio Padova,3037,£64k,Free transfer,148,75
247675,209,Club Atlético River Plate,AD Alcorcón,11596,£43k,Free transfer,9,157
247665,6638,CF Badalona,UE Cornellà,16196,-,Free transfer,157,157
247645,11282,Aytemiz Alanyaspor,Tokatspor,11250,£170k,Free transfer,174,174
247583,18690,CD Izarra,CD Tudelano,29271,-,Free transfer,157,157
247561,8031,Neftchi Baku,Ravan Baku,33315,£128k,?,13,13
247549,993,Córdoba CF,La Hoya Lorca CF,34559,£85k,Free transfer,157,157
247415,465,St. Mirren FC,Alloa Athletic FC,3020,£21k,Free transfer,190,190
247374,47421,CF Talavera de la Reina,CF Rayo Majadahonda,13702,-,Free transfer,157,157
247372,33593,Lleida Esportiu,UE Olot,38456,-,Free transfer,157,157
247343,33783,Rigas Futbola skola,SK Babite,53450,-,?,92,92
247288,7090,Kapaz Ganja,AZAL PFK Baku,13326,-,?,13,13
247276,2156,AEK Larnaca,Gornik Zabrze,428,£255k,Free transfer,188,135
247242,6025,Hapoel Acre,Beitar Jerusalem,3793,£128k,free transfer,74,74
247227,3772,AFC Tubize,Royale Union Saint Gilloise,3948,£128k,Free transfer,19,19
247183,11259,CD Alcoyano,CF Villanovense,7052,-,Free transfer,157,157
247183,21548,San Roque Lepe,CD Alcoyano,11259,-,Free transfer,157,157
247179,11986,UD Almería B,CF Badalona,6638,-,Free transfer,157,157
247033,37600,Al-Ijtimai Tripoli,Bechem United,25065,£64k,?,94,54
246929,18687,Atlético Baleares,CD Guadalajara,16576,-,Free transfer,157,157
246923,11615,CD Guijuelo,Hércules CF,7971,-,Free transfer,157,157
246815,37176,Renaissance de Berkane,Olympique Khouribga,18702,£43k,?,107,107
246803,282,FK Sarajevo,NK Bosna Visoko,21971,£64k,?,24,24
246596,11540,NSÍ Runavík,Vendsyssel FF,19657,-,?,208,39
246440,30433,FC Infonet,FC Infonet II,33135,£21k,-,47,47
246431,30433,FC Infonet,Maardu Linnameeskond,31214,£21k,?,47,47
246427,250,Etoile Sportive du Sahel,AS Marsa,18792,£149k,Free transfer,173,173
246335,6767,Real Madrid Castilla,Real Madrid,418,-,-,157,157
246309,6182,Valencia Mestalla,Getafe CF B,8510,-,Free transfer,157,157
246291,6767,Real Madrid Castilla,Real Madrid,418,-,-,157,157
246244,991,Milton Keynes Dons,SD Ponferradina,4032,£128k,Free transfer,189,157
246244,6767,Real Madrid Castilla,Milton Keynes Dons,991,-,Free transfer,157,189
246204,7052,CF Villanovense,Cádiz CF,2687,-,Free transfer,157,157
246197,3734,Tokyo Verdy,Yokohama F. Marinos,3828,£298k,?,77,77
246125,11411,FC Banants Yerevan,FC Pyunik Erewan,10301,£106k,Free transfer,10,10
245965,3016,Forfar Athletic FC,Brechin City FC,3194,-,Free transfer,190,190
245893,623,New York Red Bulls,Chelsea FC,631,£128k,£3.91m,184,189
245802,22938,KAC Kénitra,CR Al Hoceima,30650,£85k,?,107,107
245719,3772,AFC Tubize,Guangzhou R&F,18916,£64k,?,19,34
245718,43328,Baotou Nanjiao,Meixian Hakka,38865,£21k,Free transfer,34,34
245705,36629,Baoding Yingli Yitong,Shenyang Urban,50973,£21k,Free transfer,34,34
245703,27839,Beijing BIT,Zhejiang Yiteng,29171,£43k,Free transfer,34,34
245639,6368,Huachipato FC,CD San Luis de Quillota,19280,£340k,Free transfer,33,33
245639,1037,Club Universidad de Chile,Huachipato FC,6368,-,?,33,33
245585,985,Manchester United,Wigan Athletic,1071,-,£1.19m,189,189
245315,4078,Montreal Impact,Colorado Rapids,1247,£298k,trade,184,184
245276,5587,SS Juve Stabia,ACR Messina,1104,£21k,Free transfer,75,75
245141,8795,Southern United,Waitakere United,11396,£64k,Free transfer,120,120
245069,53,OFK Beograd,NK Istra 1961,999,£85k,Free transfer,215,37
245059,15367,Courts Young Lions,Hougang United,11979,-,Free transfer,153,153
245053,789,NK Rudar Velenje,NK Verzej,27325,£43k,Free transfer,155,155
244973,4383,FK Austria Wien II,SC Neusiedl/See,9114,-,?,127,127
244954,15367,Courts Young Lions,Home United,4131,-,Free transfer,153,153
244796,12399,Tarsus Idman Yurdu,Pazarspor,9197,-,?,174,174
244796,12452,Kahramanmarasspor,Tarsus Idman Yurdu,12399,-,?,174,174
244729,5849,Víkingur Reykjavík,Fram Reykjavík,3832,-,?,73,73
244706,25230,Bayrampasa,Fatih Karagümrük,6646,£43k,?,174,174
244378,9681,AS Verbroedering Geel,Lommel United,5026,£170k,£26k,19,19
244191,22938,KAC Kénitra,CR Al Hoceima,30650,£85k,Free transfer,107,107
244165,1180,Dinamo Minsk,Dynamo Kyiv,338,£638k,£595k,18,177
244164,23664,FK Minsk,Dinamo Brest,6131,£43k,?,18,18
244147,1247,Colorado Rapids,San Antonio FC,52910,£85k,Free transfer,184,184
244133,11411,FC Banants Yerevan,FC Pyunik Erewan,10301,£85k,Free transfer,10,10
244061,4153,L'Aquila Calcio,Benevento Calcio,4171,£340k,gratuito,75,75
244048,819,Club Africain Tunis,Stade Tunisien,4812,£383k,Free transfer,173,173
244043,22140,KF Laçi,KF Skënderbeu Korçë,12469,£319k,£128k,3,3
244005,3237,KR Reykjavík,HK Kópavogs,11382,-,?,73,73
243951,788,FK Napredak Krusevac,Dinamo Vranje,11043,£85k,?,215,215
243935,10789,SC Braga B,CF União Madeira,976,£213k,Free transfer,136,136
243856,5299,FC Basel 1893 U21,FC Basel 1893,26,£213k,-,148,148
243849,2016,BSC Old Boys,Aydinspor 1923,2376,-,Free transfer,148,174
243825,16247,Stal Dniprodzerzhynsk,Hirnyk Kryvyi Rih,30698,-,Free transfer,177,177
243809,6560,Zaglebie Sosnowiec,Rakow Czestochowa,9644,£85k,Free transfer,135,135
243809,255,Legia Warszawa,Zaglebie Sosnowiec,6560,£85k,Free transfer,135,135
243777,9109,Znicz Pruszkow,Stomil Olsztyn,9055,£85k,?,135,135
243773,947,Boldklubben af 1893,BK Fremad Amager,5716,-,Free transfer,39,39
243773,5091,Naestved Boldklub,Boldklubben af 1893,947,-,Free transfer,39,39
243772,3732,Hellerup IK,HB Köge,23297,£43k,?,39,39
243762,8687,Ceahlaul Piatra Neamt,Steaua Bucharest,301,£255k,£43k,140,140
243714,506,Juventus FC,Bayern Munich,27,£2.98m,Loan fee:£5.95m,75,40
243705,17398,PS Kemi Kings,FC Haka,1225,-,Free transfer,49,49
243683,30930,USM El Harrach,MO Béjaïa,31558,£255k,?,4,4
243681,672,JEF United Chiba,Montedio Yamagata,16190,£21k,?,77,77
243610,1032,Reading FC,Ipswich Town,677,-,Free transfer,189,189
243569,2364,First Vienna FC,FC Stadlau,4406,-,Free transfer,127,127
243541,2457,CF Belenenses,Levante UD,3368,£638k,£1.53m,136,157
243417,2697,Sanfrecce Hiroshima,V-Varen Nagasaki,23581,£255k,?,77,77
243300,10960,Central Español,Club Oriental,45741,£213k,Free transfer,179,179
243299,1143,CD El Nacional,Delfín SC,19304,£255k,Free transfer,44,44
243222,20634,MSK Zilina B,MSK Zilina,1443,-,-,154,154
243216,20634,MSK Zilina B,Slovan Bratislava,540,-,?,154,154
243185,19309,Independiente del Valle,Independiente Santa Fe,11648,£1.70m,?,44,83
243170,21395,Tarxien Rainbows,Naxxar Lions FC,32130,£43k,?,106,106
243024,13473,Nazilli Belediyespor,Inegölspor,2319,£85k,?,174,174
243013,36999,Sumgayit PFC,Ravan Baku,33315,£128k,?,13,13
242951,36515,NK Metalleghe BSI,FK Mladost Doboj-Kakanj,33627,£128k,Free transfer,24,24
242940,506,Juventus FC,US Palermo,458,£680k,£1.70m,75,75
242927,2395,SC YF Juventus Zürich,FC Tuggen,3303,£21k,?,148,148
242882,34148,UCAM Murcia CF,Real Valladolid B,7078,-,Free transfer,157,157
242882,34559,La Hoya Lorca CF,UCAM Murcia CF,34148,-,Free transfer,157,157
242854,6994,Metalurh Zaporizhya,Granit Mikashevichi,19726,£340k,Free transfer,177,18
242852,12381,1461 Trabzon,Tokatspor,11250,£128k,?,174,174
242846,9055,Stomil Olsztyn,Jagiellonia Bialystok,2300,£128k,£43k,135,135
242823,4000,Lechia Gdansk,Rakow Czestochowa,9644,£85k,Free transfer,135,135
242802,1042,Crewe Alexandra,Wigan Athletic,1071,£64k,?,189,189
242796,32129,FC Balzan Youths,Birkirkara FC,10262,£128k,Swap deal,106,106
242769,7646,AO Chania,Panelefsiniakos AO,3308,£85k,Free transfer,56,56
242758,1837,Panachaiki Patras,Platanias Chania,21957,£213k,?,56,56
242724,4772,NK Olimpija Ljubljana,Lokomotiv Moscow,932,£638k,£4.25m,155,141
242724,5,AC Milan,NK Olimpija Ljubljana,4772,£128k,£128k,75,155
242583,7090,Kapaz Ganja,Sumgayit PFC,36999,-,?,13,13
242580,3711,CD Cruz Azul,Club Tijuana,13353,£255k,?,110,110
242574,36821,FC Lokomotiv Gorna Oryahovitsa,PFK Ludogorets Razgrad II,40678,£128k,Free transfer,28,28
242571,13473,Nazilli Belediyespor,Tuzlaspor,39805,£170k,Free transfer,174,174
242564,12005,FC Zlate Moravce,Kairat Almaty,10482,£340k,?,154,81
242554,10093,Independiente Medellín,Club Tijuana,13353,-,?,83,110
242546,17425,CD La Equidad,Envigado FC,7136,-,?,83,83
242522,14583,CD Atlético Huila,Independiente Medellín,10093,-,?,83,83
242499,8841,Xäzär Länkäran,Sumgayit PFC,36999,£128k,?,13,13
242494,2891,SuperSport United,Ajax Cape Town,2926,£64k,?,159,159
242492,19,Brescia Calcio,Chievo Verona,862,£43k,Free transfer,75,75
242474,8031,Neftchi Baku,FK Zira,46710,£64k,?,13,13
242421,40843,FC Voluntari,Dacia Unirea Braila,11376,£170k,Free transfer,140,140
242358,15156,Konya Anadolu Selcukspor,Aydinspor 1923,2376,£128k,Free transfer,174,174
242325,813,Columbus Crew SC,Nyköpings BIS,8010,£85k,Free transfer,184,147
242323,7090,Kapaz Ganja,FK Gabala,22010,£298k,?,13,13
242323,8841,Xäzär Länkäran,Kapaz Ganja,7090,£298k,Free transfer,13,13
242313,8841,Xäzär Länkäran,Kapaz Ganja,7090,£170k,?,13,13
242279,23611,Olimpik Donetsk,Vorskla Poltava,2740,£425k,Free transfer,177,177
242201,1029,Club Atlético Vélez Sarsfield,Cruzeiro Esporte Clube,609,£2.55m,?,9,26
242161,22783,Nomme Kalju FC,Nomme Kalju FC U21,52312,£21k,-,47,47
242119,21475,Academia Clinceni,CS Balotesti,37621,£43k,Free transfer,140,140
242101,10667,FK Rudar Kakanj,FK Mladost Doboj-Kakanj,33627,£64k,Free transfer,24,24
242078,2598,1.FK Pribram,FC Viktoria Plzen,941,£170k,?,172,172
242075,862,Chievo Verona,Vicenza Calcio,2655,£64k,?,75,75
242018,6646,Fatih Karagümrük,Istanbulspor,924,£106k,?,174,174
241912,39805,Tuzlaspor,Altinordu,12374,£170k,Free transfer,174,174
241906,36999,Sumgayit PFC,Ravan Baku,33315,£21k,?,13,13
241902,20698,Balikesirspor,Kayserispor,3205,£638k,?,174,174
241900,2457,CF Belenenses,CD Mafra,7056,£170k,?,136,136
241889,416,Torino FC,Cagliari Calcio,1390,£850k,Loan fee:£425k,75,75
241851,2118,Wisla Plock,Wigry Suwalki,10453,£43k,Free transfer,135,135
241817,18532,SKN St. Pölten Juniors,SKN St. Pölten,2662,-,-,127,127
241805,31255,SS Akragas Città dei Templi,Calcio Catania,1627,£43k,?,75,75
241803,1521,SK Vorwärts Steyr,SKN St. Pölten,2662,-,?,127,127
241763,9439,Feralpisalò,FK Trakai,32832,£64k,?,75,98
241754,1226,Geylang International,Courts Young Lions,15367,-,Free transfer,153,153
241752,13326,AZAL PFK Baku,FK Zira,46710,£64k,Free transfer,13,13
241746,8841,Xäzär Länkäran,Sumgayit PFC,36999,£213k,Free transfer,13,13
241742,9415,APS Zakynthos,Panelefsiniakos AO,3308,£128k,Free transfer,56,56
241730,6731,Tampines Rovers,Courts Young Lions,15367,-,?,153,153
241730,15367,Courts Young Lions,Tampines Rovers,6731,-,Free transfer,153,153
241722,15356,Warriors FC,Courts Young Lions,15367,-,Free transfer,153,153
241703,7160,Eyüpspor,Fatih Karagümrük,6646,£21k,Free transfer,174,174
241606,6503,Jeonnam Dragons,Big Bang Chula United,25447,£43k,Free transfer,87,167
241550,36600,SC Bacau,ACS Bucovina Pojorata,49946,£106k,Free transfer,140,140
241546,5227,Atlético CP,SC Farense,4294,£170k,?,136,136
241532,19585,Al-Kharitiyat Sports Club,Al-Mesaimeer Sports Club,26730,£85k,?,137,137
241450,21216,PFK Sumy,Avanhard Kramatorsk,32036,£85k,Free transfer,177,177
241358,22890,Ekenäs IF,Pallokerho-35,8807,£21k,Free transfer,49,49
241354,2035,Avaí Futebol Clube (SC),Atlético Goianiense,15172,£638k,Free transfer,26,26
241324,294,SL Benfica,SL Benfica B,10330,£1.28m,-,136,136
241324,317,FC Twente Enschede,SL Benfica,294,£1.28m,£1.06m,122,136
241272,36599,Rapid CFR Suceava,Dacia Unirea Braila,11376,£106k,Free transfer,140,140
241272,5267,Farul Constanta,Rapid CFR Suceava,36599,£149k,Free transfer,140,140
241243,5501,FC Zürich U21,FC Stade Nyonnais,5507,£21k,Free transfer,148,148
241234,36599,Rapid CFR Suceava,FC Botosani,8818,£128k,Free transfer,140,140
241229,417,OGC Nice,Aston Villa,405,£3.40m,£9.35m,50,189
241221,21234,FK Bylis Ballsh,KF Tirana,2049,£64k,Free transfer,3,3
241220,27116,FK Kukësi,FC Flamurtari Vlorë,12460,£43k,?,3,3
241155,13353,Club Tijuana,Mineros de Zacatecas,44772,£170k,?,110,110
241119,1041,Olympique Lyon,Tottenham Hotspur,148,£4.25m,£11.99m,50,189
241075,4961,Querétaro FC,Chiapas FC,4774,£680k,?,110,110
241051,17534,JS Kairouanaise,Stade Gabèsien,22821,£43k,?,173,173
240975,30685,CS Constantine,NA Hussein Dey,3568,£213k,Free transfer,4,4
240956,1025,Bologna FC 1909,Santarcangelo Calcio,27525,£43k,?,75,75
240955,1038,UC Sampdoria,FC Pro Vercelli 1892,26789,£85k,Free transfer,75,75
240938,3568,NA Hussein Dey,RC Arbaa,37683,£128k,?,4,4
240926,15276,FK Spartak Subotica,FK Backa,4650,£106k,Free transfer,215,215
240926,4633,FK Novi Pazar,FK Spartak Subotica,15276,-,?,215,215
240926,4650,FK Backa,FK Novi Pazar,4633,-,?,215,215
240900,209,Club Atlético River Plate,Atlético Madrid,13,£5.95m,£6.80m,9,157
240891,1306,Danubio FC,CF Pachuca,4035,£850k,?,179,110
240859,11148,NK Dugopolje,Fram Reykjavík,3832,£64k,?,37,73
240837,15976,Hong Kong Rangers,Yuen Long FC,34397,£21k,Free transfer,218,218
240832,18691,Club Portugalete,SD Leioa,29733,-,Free transfer,157,157
240828,43738,Wong Tai Sin,Hong Kong Rangers,15976,£276k,Free transfer,218,218
240824,13227,Coruxo FC,CD Guijuelo,11615,-,Free transfer,157,157
240801,4603,AE Larisa,PAS Lamia 1964,3999,£170k,Free transfer,56,56
240789,1253,AS Lucchese Libertas,Vicenza Calcio,2655,£85k,£85k,75,75
240728,5716,BK Fremad Amager,FC Roskilde,1842,-,Free transfer,39,39
240723,3062,GS Kallithea,AOK Kerkyra,5219,£170k,?,56,56
240675,6574,US Sassuolo,AC Reggiana 1919,5621,£43k,?,75,75
240673,33304,Dalian Yifang,Dalian Transcendence,42226,£43k,?,34,34
240670,6574,US Sassuolo,Foggia Calcio,704,£43k,?,75,75
240629,36821,FC Lokomotiv Gorna Oryahovitsa,FK Dunav Ruse,19780,£43k,?,28,28
240536,941,FC Viktoria Plzen,MSK Zilina,1443,£85k,?,172,154
240497,353,Lilleström SK,FC Lorient,1158,£595k,£340k,125,50
240451,4892,Dolcan Zabki,Wisla Plock,2118,£106k,Free transfer,135,135
240365,12,AS Roma,Brescia Calcio,19,£340k,£1.53m,75,75
240356,820,Genclerbirligi Ankara,FC Sion U21,8508,£128k,?,174,148
240311,1882,Okocimski KS Brzesko,Puszcza Niepolomice,28893,-,Free transfer,135,135
240302,32125,Mosta FC,GS Kallithea,3062,£64k,Free transfer,106,56
240290,4146,Aurora Pro Patria,US Cremonese,2239,£106k,Free transfer,75,75
240280,5623,Monarcas Morelia,Correcaminos de la UAT,13354,£383k,?,110,110
240235,3386,Agrotikos Asteras,Panegialios GS,9083,£128k,Free transfer,56,56
240226,12469,KF Skënderbeu Korçë,Anzhi Makhachkala,2700,£574k,£213k,3,141
240220,2457,CF Belenenses,Varzim SC,4297,£340k,Free transfer,136,136
240188,1429,AC Cesena,Fidelis Andria,4085,£64k,?,75,75
240178,10157,FK Aktobe,FK Rostov,1083,£850k,?,81,141
240127,11228,Carolina RailHawks FC,CS Uruguay de Coronado,35060,£85k,?,184,36
240106,419,GNK Dinamo Zagreb,NK Lokomotiva Zagreb,11194,£128k,?,37,37
240043,2929,CD Toledo,SD Amorebieta,16575,-,Free transfer,157,157
240041,6638,CF Badalona,Club Portugalete,18691,-,Free transfer,157,157
240039,993,Córdoba CF,Nottingham Forest,703,£255k,Free transfer,157,189
240026,1532,Albacete Balompié,Real Zaragoza,142,£340k,Free transfer,157,157
240012,1057,Bryne FK,SK Brann,1100,£85k,?,125,125
240007,23777,SJK Seinäjoki,PS Kemi Kings,17398,£255k,Free transfer,49,49
239996,1102,Vaasan Palloseura,Vaasa IFK,11134,£21k,Free transfer,49,49
239921,7001,SK Rapid Wien II,FC Kufstein,2235,-,?,127,127
239913,18344,FC Wacker Innsbruck II,FC Wacker Innsbruck,2444,-,-,127,127
239910,4375,FC Admira Wacker Mödling II,First Vienna FC,2364,-,?,127,127
239909,2403,Montevideo Wanderers,CA Rentistas,10632,£128k,?,179,179
239804,37100,Pembroke Athleta FC,Mosta FC,32125,£43k,?,106,106
239738,6646,Fatih Karagümrük,Tarsus Idman Yurdu,12399,-,Free transfer,174,174
239734,28931,BFC Daugavpils,Rigas Futbola skola,33783,£43k,?,92,92
239733,152,Samsunspor,LASK Linz,413,£595k,?,174,127
239731,33783,Rigas Futbola skola,SK Babite,53450,-,Free transfer,92,92
239722,28931,BFC Daugavpils,FK Jelgava,27118,£106k,?,92,92
239716,11986,UD Almería B,Cádiz CF,2687,-,Free transfer,157,157
239716,7078,Real Valladolid B,UD Almería B,11986,-,Free transfer,157,157
239640,33783,Rigas Futbola skola,FK Tukums 2000,28937,£21k,Free transfer,92,92
239576,506,Juventus FC,US Città di Pontedera,14888,£64k,?,75,75
239575,506,Juventus FC,Atalanta BC,800,£128k,?,75,75
239570,12,AS Roma,SS Virtus Lanciano,4718,£64k,Free transfer,75,75
239548,4634,FK Vozdovac,OFK Beograd,53,£213k,Free transfer,215,215
239527,2531,Botev Plovdiv,AS Verbroedering Geel,9681,£340k,?,28,19
239516,34286,Dreams Metro Gallery,Hong Kong Rangers,15976,£43k,Free transfer,218,218
239496,33783,Rigas Futbola skola,JDFS Alberts Riga,40761,£21k,?,92,92
239458,36670,Southern District,Yuen Long FC,34397,-,Free transfer,218,218
239436,36670,Southern District,Hong Kong Pegasus FC,24896,-,Free transfer,218,218
239420,43738,Wong Tai Sin,Yuen Long FC,34397,£21k,Free transfer,218,218
239281,4697,Kawkab Marrakech,Renaissance de Berkane,37176,-,?,107,107
239256,11843,Rozwój Katowice,Legionovia Legionowo,22318,£43k,Free transfer,135,135
239231,168,Zaglebie Lubin,Pogon Szczecin,324,£85k,Free transfer,135,135
239226,27118,FK Jelgava,Spartaks Jurmala,28936,£43k,?,92,92
239075,12132,FK Jagodina,FK Proleter Novi Sad,19488,£85k,?,215,215
239075,27005,FK Sloga Petrovac na Mlavi,FK Jagodina,12132,-,?,215,215
239072,9060,FK BSK Borca,FK Sloga Petrovac na Mlavi,27005,-,?,215,215
239069,8819,FK Javor-Matis Ivanjica,FK Mladost Lucani,6622,£170k,Free transfer,215,215
239018,25380,Deportivo Lara,Mineros de Guayana,17194,-,?,182,182
238994,5084,FK Valmiera,Auda Kekava,8606,-,?,92,92
238988,2419,Atletico River Plate Montevideo,Everton FC,29,£680k,£595k,179,189
238972,6362,SD Aucas,Fuerza Amarilla SC,25715,£510k,Free transfer,44,44
238890,265,Panathinaikos Athens,AEL Kalloni,28956,£170k,Free transfer,56,56
238732,14806,CA Cerro,IA Sud America Montevideo,1806,£64k,Free transfer,179,179
238713,5405,FK Sloboda Tuzla,FK Radnicki Lukavac,30330,£43k,Free transfer,24,24
238654,17428,Juventud de Las Piedras,ACF Fiorentina,430,£2.13m,£1.96m,179,75
238626,244,Olympique Marseille,AC Ajaccio,1147,£255k,Free transfer,50,50
238603,603,Cardiff City,Crewe Alexandra,1042,£213k,Free transfer,189,189
238594,5405,FK Sloboda Tuzla,NK Bratstvo Gracanica,3492,£106k,Free transfer,24,24
238565,30330,FK Radnicki Lukavac,Union Titus Petange,48712,£106k,Free transfer,24,99
238536,129,SG Dynamo Dresden,FC Den Bosch,404,£85k,Free transfer,40,122
238471,2867,Recreativo Huelva,Real Valladolid B,7078,-,Free transfer,157,157
238467,4892,Dolcan Zabki,Podbeskidzie Bielsko-Biala,6361,£170k,Free transfer,135,135
238422,11344,Dinamo Batumi,Lokomotivi Tbilisi,6365,£149k,?,53,53
238407,195,Rosenborg BK,FC Groningen,202,£595k,£468k,125,122
238396,628,FK Velez Mostar,NK Jedinstvo Bihac,9492,£85k,Free transfer,24,24
238396,2573,FK Zeljeznicar Sarajevo,FK Velez Mostar,628,£43k,Free transfer,24,24
238388,22262,NK Vitez,FK Rudar Prijedor,24197,£43k,Free transfer,24,24
238313,23253,NK Zavrc,NK Dugopolje,11148,£85k,Free transfer,155,37
238280,36515,NK Metalleghe BSI,FK Mladost Doboj-Kakanj,33627,£149k,Free transfer,24,24
238274,999,NK Istra 1961,HNK Sibenik,223,£128k,?,37,37
238268,485,NK Hrvatski Dragovoljac,NK Inter Zapresic,918,£43k,?,37,37
238267,31518,HNK Branitelj Mostar,NK Zagreb,5107,£21k,Free transfer,24,37
238264,22786,HNK Capljina,NK Sloga Ljubuski,35672,£21k,?,24,24
238256,3492,NK Bratstvo Gracanica,NK Vitez,22262,£64k,Free transfer,24,24
238254,22262,NK Vitez,NK Zvijezda Gradacac,14621,£128k,Free transfer,24,24
238246,35672,NK Sloga Ljubuski,NK GOSK Gabela,9544,£21k,?,24,24
238246,22786,HNK Capljina,NK Sloga Ljubuski,35672,£64k,Free transfer,24,24
238236,33627,FK Mladost Doboj-Kakanj,FK Rudar Kakanj,10667,£64k,Free transfer,24,24
238233,10667,FK Rudar Kakanj,NK Bosna Visoko,21971,£21k,Free transfer,24,24
238223,2425,Rio Ave FC,SL Benfica,294,£1.02m,£425k,136,136
238139,10927,Tornion Pallo -47,PS Kemi Kings,17398,£21k,Free transfer,49,49
238131,22944,Olympique Safi,Hassania d'Agadir,22935,£64k,Free transfer,107,107
238122,31518,HNK Branitelj Mostar,FK Gorazde,25435,£85k,?,24,24
238122,25435,FK Gorazde,HNK Branitelj Mostar,31518,£149k,Free transfer,24,24
238118,24501,Baikal Irkutsk,FC Ararat Yerevan,11912,£128k,Free transfer,141,10
